id_test,accepted_binomial,EUNIS_name,original_name,contributor_name,contributor_email,cocontributors,doi,collection_year,collection_site,collection_country,iso_code,latitude,longitude,coordinate_accuracy,storage,substrate,experiment_length,scarification,stratification,other_treatments,water_potential,photoperiod,light_quality,T_day,T_night,seeds_sown,seeds_germinated,changed,scar_bin,strat_bin,light,temperature,alternating,group
451,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Parabuto,Italy,IT,36.953714,14.798611,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,5,5,200,4,"",none,none,0,5,no,Scorpiurus muricatus_none_none_0_no_5
452,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Parabuto,Italy,IT,36.953714,14.798611,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,10,10,200,12,"",none,none,0,10,no,Scorpiurus muricatus_none_none_0_no_10
453,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Parabuto,Italy,IT,36.953714,14.798611,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,15,15,200,72,"",none,none,0,15,no,Scorpiurus muricatus_none_none_0_no_15
454,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Parabuto,Italy,IT,36.953714,14.798611,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,20,20,200,84,"",none,none,0,20,no,Scorpiurus muricatus_none_none_0_no_20
455,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Parabuto,Italy,IT,36.953714,14.798611,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,25,25,200,88,"",none,none,0,25,no,Scorpiurus muricatus_none_none_0_no_25
456,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Parabuto,Italy,IT,36.953714,14.798611,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,30,30,200,57,"",none,none,0,30,no,Scorpiurus muricatus_none_none_0_no_30
457,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Parabuto,Italy,IT,36.953714,14.798611,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,35,35,200,55,"",none,none,0,35,no,Scorpiurus muricatus_none_none_0_no_35
458,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Parabuto,Italy,IT,36.953714,14.798611,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,40,40,200,0,"",none,none,0,40,no,Scorpiurus muricatus_none_none_0_no_40
347,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,fresh_18-25°C;35-45%RH_30 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,5,5,200,173,"",yes,none,0,5,no,Scorpiurus muricatus_yes_none_0_no_5
348,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,fresh_18-25°C;35-45%RH_30 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,10,10,200,196,"",yes,none,0,10,no,Scorpiurus muricatus_yes_none_0_no_10
349,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,fresh_18-25°C;35-45%RH_30 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,15,15,200,197,"",yes,none,0,15,no,Scorpiurus muricatus_yes_none_0_no_15
350,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,fresh_18-25°C;35-45%RH_30 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,20,20,200,196,"",yes,none,0,20,no,Scorpiurus muricatus_yes_none_0_no_20
351,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,fresh_18-25°C;35-45%RH_30 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,25,25,200,197,"",yes,none,0,25,no,Scorpiurus muricatus_yes_none_0_no_25
352,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,fresh_18-25°C;35-45%RH_30 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,30,30,200,126,"",yes,none,0,30,no,Scorpiurus muricatus_yes_none_0_no_30
353,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,fresh_18-25°C;35-45%RH_30 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,35,35,200,127,"",yes,none,0,35,no,Scorpiurus muricatus_yes_none_0_no_35
354,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,fresh_18-25°C;35-45%RH_30 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,40,40,200,0,"",yes,none,0,40,no,Scorpiurus muricatus_yes_none_0_no_40
363,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,5,5,200,185,"",yes,none,0,5,no,Scorpiurus muricatus_yes_none_0_no_5
364,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,10,10,200,197,"",yes,none,0,10,no,Scorpiurus muricatus_yes_none_0_no_10
365,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,15,15,200,197,"",yes,none,0,15,no,Scorpiurus muricatus_yes_none_0_no_15
366,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,20,20,200,197,"",yes,none,0,20,no,Scorpiurus muricatus_yes_none_0_no_20
367,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,25,25,200,197,"",yes,none,0,25,no,Scorpiurus muricatus_yes_none_0_no_25
368,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,30,30,200,197,"",yes,none,0,30,no,Scorpiurus muricatus_yes_none_0_no_30
369,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,35,35,200,185,"",yes,none,0,35,no,Scorpiurus muricatus_yes_none_0_no_35
370,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,40,40,200,0,"",yes,none,0,40,no,Scorpiurus muricatus_yes_none_0_no_40
379,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,5,5,200,186,"",yes,none,0,5,no,Scorpiurus muricatus_yes_none_0_no_5
380,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,10,10,200,197,"",yes,none,0,10,no,Scorpiurus muricatus_yes_none_0_no_10
381,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,15,15,200,197,"",yes,none,0,15,no,Scorpiurus muricatus_yes_none_0_no_15
382,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,20,20,200,197,"",yes,none,0,20,no,Scorpiurus muricatus_yes_none_0_no_20
383,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,25,25,200,197,"",yes,none,0,25,no,Scorpiurus muricatus_yes_none_0_no_25
384,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,30,30,200,163,"",yes,none,0,30,no,Scorpiurus muricatus_yes_none_0_no_30
385,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,35,35,200,138,"",yes,none,0,35,no,Scorpiurus muricatus_yes_none_0_no_35
386,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,40,40,200,0,"",yes,none,0,40,no,Scorpiurus muricatus_yes_none_0_no_40
395,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,5,5,200,136,"",yes,none,0,5,no,Scorpiurus muricatus_yes_none_0_no_5
396,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,10,10,200,148,"",yes,none,0,10,no,Scorpiurus muricatus_yes_none_0_no_10
397,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,15,15,200,186,"",yes,none,0,15,no,Scorpiurus muricatus_yes_none_0_no_15
398,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,20,20,200,191,"",yes,none,0,20,no,Scorpiurus muricatus_yes_none_0_no_20
399,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,25,25,200,195,"",yes,none,0,25,no,Scorpiurus muricatus_yes_none_0_no_25
400,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,30,30,200,156,"",yes,none,0,30,no,Scorpiurus muricatus_yes_none_0_no_30
401,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,35,35,200,88,"",yes,none,0,35,no,Scorpiurus muricatus_yes_none_0_no_35
402,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,mechanical_100 grit sandpaper,none,none,0,0,none,40,40,200,0,"",yes,none,0,40,no,Scorpiurus muricatus_yes_none_0_no_40
411,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,5,5,200,11,"",none,none,0,5,no,Scorpiurus muricatus_none_none_0_no_5
412,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,10,10,200,14,"",none,none,0,10,no,Scorpiurus muricatus_none_none_0_no_10
413,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,15,15,200,24,"",none,none,0,15,no,Scorpiurus muricatus_none_none_0_no_15
414,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,20,20,200,22,"",none,none,0,20,no,Scorpiurus muricatus_none_none_0_no_20
415,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,25,25,200,31,"",none,none,0,25,no,Scorpiurus muricatus_none_none_0_no_25
416,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,30,30,200,27,"",none,none,0,30,no,Scorpiurus muricatus_none_none_0_no_30
417,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,35,35,200,20,"",none,none,0,35,no,Scorpiurus muricatus_none_none_0_no_35
418,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,40,40,200,0,"",none,none,0,40,no,Scorpiurus muricatus_none_none_0_no_40
427,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,nd,none,none,none,0,0,none,5,5,200,28,"",none,none,0,5,no,Scorpiurus muricatus_none_none_0_no_5
428,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,10,10,200,38,"",none,none,0,10,no,Scorpiurus muricatus_none_none_0_no_10
429,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,15,15,200,44,"",none,none,0,15,no,Scorpiurus muricatus_none_none_0_no_15
430,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,20,20,200,60,"",none,none,0,20,no,Scorpiurus muricatus_none_none_0_no_20
431,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,25,25,200,56,"",none,none,0,25,no,Scorpiurus muricatus_none_none_0_no_25
432,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,30,30,200,53,"",none,none,0,30,no,Scorpiurus muricatus_none_none_0_no_30
433,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,35,35,200,27,"",none,none,0,35,no,Scorpiurus muricatus_none_none_0_no_35
434,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,40,40,200,0,"",none,none,0,40,no,Scorpiurus muricatus_none_none_0_no_40
443,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,nd,none,none,none,0,0,none,5,5,200,0,"",none,none,0,5,no,Scorpiurus muricatus_none_none_0_no_5
444,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,10,10,200,2,"",none,none,0,10,no,Scorpiurus muricatus_none_none_0_no_10
445,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,15,15,200,43,"",none,none,0,15,no,Scorpiurus muricatus_none_none_0_no_15
446,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,20,20,200,59,"",none,none,0,20,no,Scorpiurus muricatus_none_none_0_no_20
447,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,25,25,200,64,"",none,none,0,25,no,Scorpiurus muricatus_none_none_0_no_25
448,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,30,30,200,39,"",none,none,0,30,no,Scorpiurus muricatus_none_none_0_no_30
449,Scorpiurus muricatus,Scorpiurus muricatus,Scorpiurus subvillosus,"","","",10.1007/s11258-006-9195-3,2003,Hyblean plateau (SouthEast Sicily) - Pozallo,Italy,IT,36.739294,14.824483,1e+05,stored_18-25°C;35-45%RH_130 DAH,paper,21,none,none,none,0,0,none,35,35,200,11,"",none,none,0,35,no,Scorpiurus muricatus_none_none_0_no_35
